Time_abs/ps, Signal/nA
  2898.753,    -1.297149
  2898.803,    -1.634972
  2898.853,    -1.688320
  2898.903,    -1.447068
  2898.953,    -0.968606
  2899.003,    -0.343963
  2899.053,     0.311807
  2899.103,     0.912542
  2899.153,     1.384444
  2899.203,     1.671716
  2899.253,     1.764545
  2899.303,     1.650481
  2899.353,     1.320937
  2899.403,     0.814123
  2899.453,     0.218346
  2899.503,    -0.328084
  2899.553,    -0.729386
  2899.603,    -0.946711
  2899.653,    -0.980830
  2899.703,    -0.864079
  2899.753,    -0.643947
  2899.803,    -0.344665
  2899.853,     0.018848
  2899.903,     0.401109
  2899.953,     0.752686
  2900.003,     0.983722
  2900.053,     1.035462
  2900.103,     0.907749
  2900.153,     0.638865
  2900.203,     0.289370
  2900.253,    -0.078451
  2900.303,    -0.430087
  2900.353,    -0.739444
  2900.403,    -0.980078
  2900.453,    -1.132363
  2900.503,    -1.175452
  2900.553,    -1.105650
  2900.603,    -0.940342
  2900.653,    -0.699866
  2900.703,    -0.417980
  2900.753,    -0.135228
  2900.803,     0.078609
  2900.853,     0.207443
  2900.903,     0.240241
  2900.953,     0.180905
  2901.003,     0.069579
  2901.053,    -0.048403
  2901.103,    -0.155330
  2901.153,    -0.267771
  2901.203,    -0.381508
  2901.253,    -0.496467
  2901.303,    -0.589677
  2901.353,    -0.626285
  2901.403,    -0.573363
  2901.453,    -0.460248
  2901.503,    -0.332837
  2901.553,    -0.228755
  2901.603,    -0.167906
  2901.653,    -0.127581
  2901.703,    -0.069916
  2901.753,     0.014459
  2901.803,     0.117980
  2901.853,     0.199782
  2901.903,     0.232319
  2901.953,     0.199999
  2902.003,     0.130548
  2902.053,     0.039807
  2902.103,    -0.062733
  2902.153,    -0.171952
  2902.203,    -0.286710
  2902.253,    -0.389309
  2902.303,    -0.467739
  2902.353,    -0.513613
  2902.403,    -0.526191
  2902.453,    -0.487105
  2902.503,    -0.383427
  2902.553,    -0.234232
  2902.603,    -0.061334
  2902.653,     0.110813
  2902.703,     0.251709
  2902.753,     0.334395
  2902.803,     0.346343
  2902.853,     0.310706
  2902.903,     0.234485
  2902.953,     0.115105
  2903.003,    -0.051631
  2903.053,    -0.278710
  2903.103,    -0.535988
  2903.153,    -0.757843
  2903.203,    -0.893793
  2903.253,    -0.903552
  2903.303,    -0.772075
  2903.353,    -0.553231
  2903.403,    -0.289108
  2903.453,    -0.020256
  2903.503,     0.229530
  2903.553,     0.445216
  2903.603,     0.594330
  2903.653,     0.632746
  2903.703,     0.525355
  2903.753,     0.278797
  2903.803,    -0.074080
  2903.853,    -0.464481
  2903.903,    -0.833783
  2903.953,    -1.127864
  2904.003,    -1.292068
  2904.053,    -1.311935
  2904.103,    -1.162853
  2904.153,    -0.869603
  2904.203,    -0.460785
  2904.253,     0.017087
  2904.303,     0.480116
  2904.353,     0.851945
  2904.403,     1.085886
  2904.453,     1.138041
  2904.503,     0.986443
  2904.553,     0.639900
  2904.603,     0.154965
  2904.653,    -0.382516
  2904.703,    -0.880873
  2904.753,    -1.250216
  2904.803,    -1.458258
  2904.853,    -1.487698
  2904.903,    -1.342307
  2904.953,    -1.028748
  2905.003,    -0.585035
